3,14:48:50,0.3832557079601883
4,14:49:00,6.387756463830714
5,14:49:10,4.537933728823624
6,14:49:20,10.469849642167896
7,14:49:30,3.2028306059989875
8,14:49:40,4.6343270153324125
9,14:49:50,2.8085334357322007
10,14:50:00,2.648362883933094
11,14:50:10,1.8722562897501416
12,14:50:20,0.9912068934451198
13,14:50:30,1.1102448174164192
14,14:50:40,3.3603515885432667
15,14:50:50,4.256775843178722
16,14:51:00,2.155586215355325
17,14:51:10,2.6156548910361996
2,15:02:40,1.1904154565430094
3,15:02:50,5.320490548446859
4,15:03:00,1.445939848562806
5,15:03:10,0.9879717654452735
6,15:03:20,2.8640686558889645
7,15:03:30,5.843833797582837
8,15:03:40,14.85501114201052
9,15:03:50,13.05982641009247
10,15:04:00,11.583610852703213
11,15:04:10,5.553050739423417
12,15:04:20,2.713992193478347
13,15:04:30,2.455709380635497
14,15:04:40,2.9057643570783913
15,15:04:50,2.8827420954176413
16,15:05:00,3.634160946655404
17,15:05:10,2.888283886452664
18,15:05:20,2.986587734694226
