1,15:58:55,4.01823668480129
2,15:59:55,4.208701335291149
3,16:00:55,3.561060474758555
4,16:02:07,7.884233849424011
5,16:03:07,9.128372804093903
6,16:04:07,8.304623256619681
7,16:05:07,5.381285432059578
8,16:06:07,6.458032916854641
9,16:07:08,3.8668509602070547
10,16:08:08,4.475727427215825
11,16:09:08,11.775850956852434
12,16:10:30,4.097175016793298
13,16:11:30,6.445755652386916
14,16:12:30,5.344233390764745
15,16:13:31,6.228291936848953
16,16:14:31,8.128795981481655
17,16:15:31,11.599266422623884
18,16:16:31,7.513339269532368
19,16:17:31,10.28156444836017
20,16:18:31,6.505001530578284
21,16:19:31,10.908306121958525
22,16:20:31,11.926555229614053
23,16:21:31,7.458166787905746
24,16:22:31,4.872529076784934
25,16:23:33,6.889794868113149
26,16:24:33,6.567956936238457
27,16:25:34,4.977331640022099
28,16:26:35,10.039582842787356
29,16:27:36,9.383983627841742
30,16:28:37,8.25436348404582
31,16:29:38,10.64322078654624
32,16:30:38,9.623187678672972
33,16:31:38,10.56759672014173
34,16:32:38,12.345970520656419
35,16:33:38,7.9690166579716815
36,16:34:38,10.28604700875508
37,16:35:38,8.39845432874083
38,16:36:38,4.5950718759198255
39,16:37:38,6.172403503439151
40,16:38:38,3.894151322863139
41,16:39:41,5.446403039828973
