1,15:43:06,12.207563293520618
2,15:43:16,15.38811151404649
3,15:43:26,13.513874402173872
4,15:43:36,12.160193863302407
5,15:43:46,11.828598171047334
6,15:43:56,11.916816348787956
7,15:44:06,13.600866965237975
8,15:44:16,11.918166062250368
9,15:44:26,11.779348186753609
10,15:44:36,10.824824559607274
11,15:44:46,12.037784281405695
12,15:44:56,11.67643091256572
13,15:45:06,13.510284955554058
14,15:45:16,13.792656936194998
15,15:45:26,12.270641184451602
16,15:45:36,11.736051967550187
17,15:45:46,13.301897765778389
18,15:45:56,12.829844309237542
19,15:46:06,12.793493809520461
20,15:46:16,14.098310375262967
21,15:46:26,14.589183766523362
22,15:46:36,12.532972372852917
23,15:46:46,12.588681667331063
24,15:46:56,12.052690065054444
1,17:44:42,13.600299303199712
2,17:44:53,14.442965654911687
3,17:45:03,11.987755202583832
4,17:45:13,9.376416560130519
5,17:45:23,13.140938384295772
1,17:45:37,8.919248121260319
2,17:45:47,13.927812341008085
3,17:45:57,12.805181943582937
4,17:46:07,10.220072884098851
5,17:46:17,12.183319290323984
6,17:46:27,12.50212907793928
7,17:46:37,11.926744166931398
